dialogue_id,company_author,created_at,n_turns,first_customer_msg,weak_label,predicted_intent,escalated_to_dm
682575,AmazonHelp,2017-10-21T11:39:29+00:00,19,Your team is not working this is the concern. Be quick please.,technical_issue,technical_issue,False
274619,AmazonHelp,2017-10-06T06:02:25+00:00,2,What the heck @115821 https://t.co/ntt7jtxBpH,other,other,False
193469,AsurionCares,2017-09-29T03:53:35+00:00,2,Made an insurance claim to replace my phone and they're sending me a rose gold to replace my matte black 🙄😕@ATT @AsurionCares,other,other,False
142214,Tesco,2017-11-24T12:01:28+00:00,4,"I have been waiting on 2 beds to be delivered since 18/10, they were supposed to be delivered 13/10 so i threw my kids beds out and guess what!  They didn't come!  Fast forward to today when i was told they would definitely be delivered and what happens? I get 1 1/2 beds!",other,delivery_order_status,True
417251,AmazonHelp,2017-10-10T03:11:15+00:00,13,@115821   PLEASE tell me why I am having such a hassle getting a refund! You guys charged me randomly and now won't refund me,billing_refund,billing_refund,False
377674,XboxSupport,2017-10-09T03:51:40+00:00,3,please pass on that not being able to buy x360 games with msft credit on xbox1 or on web is crazy and defeats back compat goal,other,other,False
458741,Ask_Spectrum,2017-12-01T00:40:02+00:00,2,Let’s talk about North TX - Why is internet out now? This is becoming a frequent unacceptable issue.,complaint,complaint,True
20769,AmazonHelp,2017-11-01T07:09:12+00:00,2,amazonから配達完了通知きたけど何買ったから覚えて🍆,other,other,False
433194,Delta,2017-10-10T16:05:21+00:00,2,One thing that is a given in air travel are the pleasantries and smiling @Delta flight crews,other,other,False
303474,NortonSupport,2017-10-06T20:43:25+00:00,13,So I'm trying to install the hardware in order for my 2ds capture card to work and Norton keeper getting in the way....😡😡😡😡👿👿👿👿,delivery_order_status,delivery_order_status,False
646226,VirginTrains,2017-11-22T18:33:58+00:00,4,I wonder if @VirginTrains will let me plug my @29613 korg gadget into the trains PA system to bang some tunes out while we are stranded due to #flooding #partytrain 😂 https://t.co/Sobt3IPUET,other,other,False
372320,AskPlayStation,2017-09-24T13:27:01+00:00,6,can you tell why I can't play the Better Together Update on my playstation 4 please?,other,other,False
562552,ChipotleTweets,2017-12-02T22:37:05+00:00,2,"To all the @ChipotleTweets  Burrito Artists, you truly make peoples day when you add an extra pinch of meat to our bowls/ burritos. So thank you 🙏🏼",feature_request_or_praise,feature_request_or_praise,False
8001,askpanera,2017-10-31T22:26:47+00:00,5,hi! Does your iced Plum Ginger Hibiscus tea have caffeine?,other,other,False
128889,AmericanAir,2017-11-24T04:48:04+00:00,6,"I'm at American Airlines Flagship Lounge - @americanair in Jamaica, NY https://t.co/52KnHTUs33",other,other,False
478235,AmericanAir,2017-12-01T12:19:16+00:00,4,Hey @AmericanAir ... why is it that I paid $75 at the gate for an exit row seat and people are then allowed to move here once on the plane for free?? 😕,other,other,False
649245,comcastcares,2017-11-23T00:14:38+00:00,4,techs. Your techs can't show up. Your CSA are rude. I'm over this. I'll pay more to someone else for worse service just so I don't have to deal with your company ever again.,other,other,True
168417,SouthwestAir,2017-11-24T20:53:56+00:00,2,lost my scarf today on flight 3164 from MHT to BWI. Pink with blue and berry stripes. Heading home to PIT. In case you find it. #thanks4the flight,other,other,False
366759,AskPlayStation,2017-10-08T16:58:45+00:00,2,I need help with a PSN gift card! Two of the numbers rubbed off.,other,other,True
42611,AppleSupport,2017-11-01T15:16:11+00:00,2,Why is HAPPENING #iphonehelp @115858 https://t.co/Shq9MOULru,other,other,True
135944,British_Airways,2017-11-24T07:56:21+00:00,2,How do I book an extra checked suitcase on a return flight from Edin to Gatwick? Cannot see the option when trying to book flight. Can you also tell me how much this is?,other,other,False
514684,AmazonHelp,2017-12-02T00:04:44+00:00,4,dropped the ball on my prime order and failed to deliver it twice now https://t.co/czaTzYReol,delivery_order_status,delivery_order_status,False
227959,AmericanAir,2017-10-08T03:39:55+00:00,2,Delayed night flight in Miami! 🤦🏻‍♀️ walk from gate 8 to 33 to get to a new plane. @AmericanAir this really makes for a longer night. 😔,other,other,False
50247,AmericanAir,2017-11-01T17:32:21+00:00,2,onboard anncemt: “no working coffee maker or toilet on this aircraft. Have a nice flight.” #nexttimeAmtrak,other,technical_issue,False
58241,Tesco,2017-11-01T18:03:44+00:00,10,"Key fob QR code #clubcard consistently doesn't #scan at any of your stores \("")/",other,other,True
316765,British_Airways,2017-10-20T21:35:51+00:00,3,Yet again let down by @British_Airways. No bag in Buenos Aires!!!! Another bad experience. Dreading flight home from Santiago 😱,other,other,False
632868,ArgosHelpers,2017-11-22T16:25:31+00:00,3,"Dont buy Televisions from Argos ! Exchanged a faulty product but given a lower spec replacement, now asking us to go back for the third time !",other,other,False
355214,Uber_Support,2017-11-07T17:20:08+00:00,3,"Every couple of months I try @115877 again, and I get hangry every time.",other,other,True
512203,AskeBay,2017-12-01T12:15:14+00:00,2,my items have been automatically relisted after 30 days for months under the good til cancelled option however I definitely did not choose this option &amp; it won't let me change it,other,other,False
185132,AmericanAir,2017-10-12T00:45:57+00:00,3,Going through DFW with @AmericanAir is the closest you can get to hell. Every single time.,other,other,False
492668,sainsburys,2017-12-01T16:48:28+00:00,4,Sad day. #ChristmasRuined. @4731 #AdventCalendar from @sainsburys empty door no 1. Further investigation shows sweets in wrong boxes. But still not enough for all days. #ripoffbritain. https://t.co/T25aiamhcB,other,other,True
209232,AsurionCares,2017-10-03T19:23:38+00:00,3,Ripped Off By Asurion and AT&amp;T Phone Insurance!!! https://t.co/3U3B0OIauA,other,other,False
211776,BofA_Help,2017-10-04T21:06:43+00:00,5,how can i order the credit card via online?,delivery_order_status,delivery_order_status,False
451391,AppleSupport,2017-11-30T21:49:32+00:00,5,my iMessage is not working like I can’t send messages,technical_issue,technical_issue,False
417396,ChipotleTweets,2017-10-10T03:37:22+00:00,9,is it weird I never eaten Chipotle before???,other,other,False
150814,Delta,2017-11-24T15:28:02+00:00,2,"I’m on the same itinerary as my wife, and both the Delta website and iPhone app are refusing to let me check in. Her boarding pass is showing in the app. Mine should be “automatically” checked in now, correct?",other,other,True
389184,McDonalds,2017-10-07T16:48:42+00:00,2,McDonald's breakfast kind of morning 😁,other,other,False
247777,sprintcare,2017-10-05T15:59:51+00:00,3,Hey @115714 care to explain why you are only taking off $35 of my husbands $65 in overage charges when you said no charges during Irma?,other,other,True
567441,TMobileHelp,2017-12-03T01:44:50+00:00,2,I got a new iPhone. But it says my data plan won't work on it. What do I do?,technical_issue,technical_issue,True
788844,AlaskaAir,2017-10-08T00:20:39+00:00,2,"does this look ok to you? anyone else think Alaska should fix? Flight supposed to land in seattle 1.5 hrs before, not 1.5 later. https://t.co/zbjM4uRyLT",other,other,False
714301,Delta,2017-10-10T17:34:11+00:00,5,"Buying 2 tkts 2 SJU online, clicked buy &amp; it said ""fare has gone up $320/tkt, u still want 2 buy?"" No, I want the price u promised!",other,other,False
248380,AskPlayStation,2017-10-04T17:29:25+00:00,2,tried update my PS4 lastnight&amp; getting error code E-801809AB also tried with USB won't even let me go onto my home screen!,technical_issue,technical_issue,True
681489,sainsburys,2017-11-22T15:20:30+00:00,2,The toilets in @sainsburys in @29085 Bishop's Stortford are a disgrace. You need to employ some better cleaners! https://t.co/iSvSuzB9d0,other,other,True
306735,AmericanAir,2017-10-06T22:50:14+00:00,2,"Well, in 25+ years of flying I just experienced THE worst customer service with @AmericanAir. Unbelievably poor customer service.",complaint,complaint,True
273636,AmazonHelp,2017-10-06T04:35:57+00:00,4,Didn’t even get a call from @115821 to let me know about my package that didn’t get delivered today,delivery_order_status,delivery_order_status,False
52808,McDonalds,2017-11-01T04:44:26+00:00,3,"In the meantime, though, I think I'm gonna give myself a bit of a late Halloween treat and get a large drink and fries from McD's.",other,other,False
436080,XboxSupport,2017-10-10T14:24:36+00:00,8,you guys still haven't helped me out at all when I asked about my crunchyroll app. It keeps starting up and closing on its own,other,other,False
583491,AmazonHelp,2017-12-03T13:50:51+00:00,3,msg mentions product delivered but in actual I am yet to receive this product. This is happening 10th time..? Are we fools..? https://t.co/33qpoN97BN,other,other,False
215474,AmericanAir,2017-10-05T01:10:56+00:00,6,and @AmericanAir coming into land as @British_Airways taxis in preparation for take off at San Francisco @118580,other,other,False
450195,comcastcares,2017-11-30T20:55:19+00:00,2,your internet in in Albany California is down for a lot.  Shitty move putting your down map behind a log in also.,account_access,other,True
257025,AsurionCares,2017-10-05T18:32:10+00:00,2,"@AsurionCares My Galaxy S6 Edge+ was working pretty well this morning...now, it's in a coma, basically.",other,technical_issue,False
24732,IHGService,2017-11-21T15:43:33+00:00,6,Question about the Priceless Experience offer.  Can i use my corporate card and qualify if it's a Mastercard?,other,other,False
373586,AskPayPal,2017-10-08T22:37:28+00:00,6,what can I do if I paid for a service that was not delivered?,other,delivery_order_status,True
208510,CoxHelp,2017-10-04T08:49:54+00:00,3,Currently experiencing an outage in the 92630 area. Any help?,other,other,False
30294,marksandspencer,2017-10-31T21:26:24+00:00,2,Hiya! I sent you guys a DM regarding an order that I received. Please let me know if you need any other details.,delivery_order_status,delivery_order_status,True
587625,comcastcares,2017-12-03T00:34:00+00:00,6,"Serious Depression is a Complex Illness; a new memoir of depressive illness from Craig Davis,@251984 will no longer have access to the internet after #Monday and @127249 agent laughed at him over he phone instead of helping him. @116136 https://t.co/gu8bYeOoJM",other,other,True
314135,British_Airways,2017-10-06T22:11:14+00:00,2,"Hi guys, flying JFK to London Heathrow on the 20:20. Can't remember if I asked for a veggie/vegan meal! Can you help?",other,other,False
668745,Delta,2017-11-23T04:13:38+00:00,2,I promise going forward I’m flying @Delta and I urge everyone else to do the same.,other,other,False
147390,SpotifyCares,2017-11-24T09:45:47+00:00,2,were amazing help! thank you,feature_request_or_praise,feature_request_or_praise,True
279479,AmazonHelp,2017-10-06T09:04:26+00:00,2,１日で届いたamazon優秀😍 https://t.co/GN1Ix1RaV0,other,other,False
676820,British_Airways,2017-10-05T15:07:57+00:00,3,delayed @British_Airways flight from LGW to JER. Asked if I could take one extra guest to that lounge and refused. #silvercard worth it?,other,other,False
71636,UPSHelp,2017-11-30T02:07:01+00:00,2,"paid almost $200 for express shipping &amp; it’s in my city but it got delayed twice... the weather is perfect what’s going on @115817 if it’s not delivered tomorrow I’ll be one sad camper, i even tried to pick it up !",delivery_order_status,delivery_order_status,True
214068,ChipotleTweets,2017-10-05T00:57:05+00:00,2,Best part of the #roadtrip @ChipotleTweets https://t.co/crgfxy3llX,other,other,False
664854,AmericanAir,2017-11-23T02:08:42+00:00,2,Thanks to @115911,feature_request_or_praise,feature_request_or_praise,False
189114,sprintcare,2017-10-04T17:09:05+00:00,2,Had to get a replacement @115714 magic box but it works perfectly!! Five bars of signal https://t.co/SAjQQu1WYT,other,other,False
584141,Uber_Support,2017-12-03T14:03:56+00:00,2,hey I've been banned for months and have no idea why. I've done the email thing and everything,other,other,True
785930,SpotifyCares,2017-10-12T08:34:24+00:00,2,Dear @115888 @SpotifyCares why does most of Toni Gonzaga's songs on Spotify are putol? Qiqil mp si acoe. Nag-eenjoy na ako eh.,other,other,False
608483,O2,2017-11-21T22:00:23+00:00,4,It’s actually baffling how bad @O2 are with their iPhone orders. How can a company be so disorganised? They knew it would be popular before it was even announced. Any normal business would over stock. Like @118101 ! So annoying 🙄,other,other,True
376248,VerizonSupport,2017-10-09T02:33:08+00:00,3,"u tell me I need to verify my account but when I request a temp PIN I see ""Unable to process your request. pls try again later""",account_access,account_access,False
